place_id,name,latitude,longitude,text_review
ChIJ2ZIqLP7naC4RKbfRBlalcFQ,Depot air isi ulang zanwater,-6.865186799999999,107.5913962,Mantap 😘😘😘😘
ChIJk19tnLbnaC4RDrCmmCWp5F0,TOKO HERBAL DANIS,-6.866818400000001,107.5917151,"Bad services, kronologi:  Saya pesan via tokopedia 1 item tgl 15/03/2020 dan sudah dibayar namun tiba2 ada titipan tambahan item sehingga saya ingin update item dengan cara order sebelumnya dicancel agar saya bisa create order baru, namun dari pihak toko memaksa untuk order via goshop agar dibayar cash. Akhirnya saya coba goshop ternyata ongkirnya 2x lipat lebih mahal dari orderan saya ditokped, saya sudah menjelaskan namun pihak toko tetap bersikeras/memaksa saya order via goshop dan sampai melontarkan kata2 seperti ini ""silahkan order yah situ lakh di kita blanja barang aja klau gk mau kna ongkir gk usah belanja."". Intinya mereka memaksa kita untuk order via goshop dan menyuruh kita membatalkan sendiri (saya tidak bisa membatalkan krn ada jeda waktu 3 jam untuk proses pembatalan).  Pertimbangan saya kenapa ingin via tokped: 1. Dana yg sudah masuk akan mengendap jika mereka hanya mau mengcancel jika saya sudah order via goshop sehingga saya mengeluarkan dana lebih untuk itu. 2. Jelas biaya ongkir lebih murah dari goshop (2x lipat lebih)  Sungguh logika toko ini aneh, ada pelanggan ingin menambah item (menambah revenue) malah dibikin ribet dan solusinya merugikan pelanggan. Semoga berkah tokonya. Barang komplit harga terjangkau Mantap pokonya belanja di toko ini harga murah barang terjamin mudah di cari ok Harga semurah terbandung Raya mantap a semoga sukses. "
ChIJb1LhRbzmaC4RUsvFth9aU68,SUSU KAMBING GERLONG BANDUNG,-6.8639181,107.5900679,enak
ChIJm_CEnXjnaC4RZCNSMbINg20,Al Rehab Bandung / Dobha Bandung,-6.8638805,107.5899836,"Tempatnya nyaman bisa duduk-duduk santai didalam tokonya, varian parfumnya banyak bangettt teruss yang nambah kemantapannya ada tester yang bisa kita coba dulu  dan harganya ramah di kantong👌 MasyaAllah Tabarakallah. Ini tempat yang sangat rekomendasi bagi antum yang mau wangi semerbak dengan aroma khas yang wanginya nempel di hati, gak bikin pusing, bisa dipakai buat seluruh usia dari anak-anak sampe dewasa. Tempatnya di seberang masjid DT yaa gaess Super recommend deh seller ini. Order via WA, respon nya oke banget. Dan pengiriman cepat banget walau kepotong Lebaran sih kemarin. Packingan aman dn oke. Parum nya udah pasti asli sih ini soalnya wanginya awet gitu dipakai. Terima kasih ya.. Semoga berkah selalu. Aamiin Pelayanan bagus dan ramah, wangi parfume tahan lama, harga sangat terjangkau, variant parfume banyak, tokonya amanah, recommend deh. Mantap. perfum-parfumnya banyak variannya,  jadi gak bosen. Pemilik nya juga ramah dan friendly. Mantap ceunah.."
ChIJESwauuPnaC4RKactXXYjOgI,Kawasan Wakaf Terpadu Daarut Tauhid,-6.8637536,107.589922,Menjadi lokasi untuk memberdayakan ekonomi masyarakat dengan adanya pusat perbelanjaan dan berbagai kios toko di sekitar area ini
ChIJ8SsgX8rnaC4RAfYVsTOzyr8,Toko bako opik,-6.867288599999998,107.5912437,"Toko lengkap yg mau cari sembako Matap tembakau nya dan tersedia banyak macam rasa tembakau ..... Kwalitas barang nya bagus, harga nya bershabat Mantap gurih gurih "
ChIJx_fEu6DnaC4Ri3sYZLytwh4,Toko Mainan Ibu Lilis,-6.867221799999999,107.5906932,"Ibunya sangat friendly, harga barang murah dan kualitas baik utk pedagang kaki lima "
ChIJ6z0JSeTnaC4RLWxOG0jei6M,Toko 27,-6.862150099999999,107.5881651,"Bisa beli banyak kebutuhan sehari-hari, kasir yang computerized, dan dapat menggunakan beberapa digital payment."
ChIJd-p-jW_naC4RJaFRv64ZWNw,21D_GARAGE,-6.861315099999999,107.5879312,"Kalo disini tempat restorasi atau ngbuild motornya 2 tak apalagi satria tuh sarangnya    "
ChIJOXyFo7zmaC4RWKjkpM6Ykq4,Alfamart,-6.862633400000002,107.5872244,"Penuh kenangan, dulu pernah bekerja disini... Maju terus Alfamart... Minimarket favorit selama di gerlong!🌻 Selalu parkir disini hehe isinya seperti alfamart pada umumnya, tapi saat pembayaran selalu ngantri panjang entah kenapa.. Alfamart ini di sebelah praktek bidan. Kalau sehabis tanjakan kpad belok kiri. Isinya yaa standar alfamart pada umumnya.. Sayang bgt salah satu pegawai kurang ramah"
ChIJtxAFb5TmaC4RXKl_CgQXHkc,Factory Outlet Store,-6.8714333,107.5941091,"Track Jogging berbentuk Mall 🤣 Toiletnya sdh bagus dan bersih Tempat makan yg asik, bisa sambil belanja pakaian dan tas, sepatu. Harga bersaing banget, bagus, semoga menjadi yang termuarah dan yang terbaik di bandung Parkirannya luas, ada beberapa spot yang bagus tersedia disini. Mau nyari tongkrongan sambil makan, ada Bakso Boedjangan, terus juga ada bebek goreng, dan sebagainya. Mau nyari hadiah buat anak kecil tersayangnya juga ada toko toys buat anak sekitaran sini. Sekaligus berbelanja kebutuhan sehari2 di Toserba Griya. Di sinilah kamu bisa nyari baju2 berkualitas dengan harga sedikit miring, yaa mahal atau murah si relatif. FO ini cukup nyaman, namun sayang jika ahir pekan tiba jalanan di sekitar FO ini cukup macet karena volume kendaraan bertambah."
ChIJY9nGkXXnaC4RT5l4XY9gvA4,Toko buku pratama,-6.8623349,107.5865696,"Toko nya agak kecil ,tapi barang nya cukup lengkap,alat tulis kantor nya juga lengkap,accesories Computer juga ada di sini,dari flasdisk, memori,tinta ,mouse dan keyboard juga ada,, Untuk pembelian agak banyak bisa di kirim ke tempat, Harganya pun hemat tidak terlalu mahal, Rekomendasi bnget lahh,"
ChIJLzJtDvHnaC4ReUbWD_mISeY,Warung ibu iyum,-6.855156399999999,107.5987904,Harga terjangkau
ChIJjRRux6LnaC4RW5R7G0v1uPs,Toko cat kiloan berkualitas KPAD,-6.867215100000001,107.5866935,"Bisa konsul dulu sama penjualnya, keren..    "
ChIJQ7RcuPLmaC4RbijFf6na61c,Kineruku,-6.8753081,107.6004216,"akhirnya kineruku buka lagi!!  terakhir kesini kayanya 2018/2019 deh sebelum pandemi. trus mereka tutup agak lama selama pandemi kalau gasalah.  sekarang pas kesini lagi ambiens nya gak berubah, tetep homey dan nyaman, kayak punya perpus di rumah sendiri. koleksi bukunya lebih banyak. space untuk duduknya juga lebih banyak, outdoor pun semua jadi aman! sekarang juga udh ada cafe mini nya gitu, jadi bisa pesen kupi-kupi, camilan atau makanan berat pun ada. dan tentunya bisa scan scan pake QRIS dong!!  btw kalau kesini barang bawaan harus dititip di loker depan, gaboleh bawa makanan/minuman dari luar, harus pake masker di dalem. trus masuk nya aja gratiss tiss tiss, bebas baca buku brp jam juga. tapi bukunya gabisa dibawa pulang, cuma bisa dibaca di tempat. ada buku, album musik baru yg dijual juga. mereka tutup jam 17.30.  ohiya toiletnya cuma 1 gabung cowok cewek, tapi bersih kok. ada ruangan kecil buat sholat juga, wangi deh ruangannya hahaha #salfok  pas kesini pesen lomgblack sama pisang goreng pake brown sugar. enaaaak pisang gorengnya pisangnya lembut trus krenyes pisan  💰 makanan mimuman range IDR 6.000 - 38.000  pewe-est library di bandung lah so far kineruku ini lafffff🖤🙌 Bookshop Cafē in Bandung  Kineruku ini pasti terkenal untuk para pecinta buku di Bandung, soalnya tempat ini sempat tutup beberapa waktu saat pandemi. Lokasinya di jalan hegarmanah Bandung, which is tempat ini u know lah ya ademmm banget dan banyak pohon.  What the inside of Kineruku?  1. Library  Perpustakaan kineruku punya 1 ruangan khusus untuk para customer yang mau baca buku. Genre bukunya macem-macem mulai dari filsafat, sastra, sejarah, buku anak, dan banyak lagi. Gausah bingung milih bukunya karena penyusunan bukunya rapi dan gampang dicari berdasarkan genre. Oh iya mostly bukunya bahasa inggris ya. Tapi sayangnya bukunya gaboleh dipinjam dirumah yagesya.  2. Merch shop  Selain itu tempat ini juga jualan merch aksesoris serta buku-buku yang mungkin bakalan jarang ditemuin di tempat buku besar  3. Cafe  Tempatnya semi outdoor dan pemesanan menu nya langsung dikasir. Bisa nerima cash ato debit kalau mau bayar. Kemarin kesini semua tempat duduknya penuh apalagi weekend, mungkin prime time mereka sabtu dan minggu? Gatau hari lain. Untuk menu makanannya beragam tapi lebih ke pastry dan minunan sih ya, karena balik lagi ini bukan resto tapi bookshop cafe. Kemarin pesen ice choco, hot choco, dan pisang nugget. Penyajian makanan dan minumannya juga cantik ngebuat pengen nyobain menu lain. Harga nya standard cafe ya.  Gimana caranya masuk?  Langsung datang aja ke cafe nya, nanti langsung masukin barang kalian ke loker paling depan (karena gaboleh bawa tas masuk), cari tempat duduk dulu, pesan menu, dan ke library cari aja buku yang kalian mau.  Plus Kineruku:  1. Tempatnya cozy banget buat baca buku dan cocok buat jurnaling. Tempatnya juga enak buat ngobrol sama temen. Ambience nya nyaman karena banyak pohon, suasana bookstore cafe dan adem aja disana. Kayanya bangunannya Belanda gitu tapi yang udah direnov.  2. Konseptual, kineruku ini bookshop cafe dan apa yang mereka jual dan present ya seperti itu.  3. Service nya bagus, kakak-kakak disana punya service bagus dan helpful  Minus Kineruku:  1. Mejanya kecil, jadi kalau kalian mau nugas ya sempit dan gada colokan. Jadi pastiin kalo datang kesini ya buat santai ngobrol atau baca buku  2. Bukunya banyak dan variatif tapi gabisa dipinjem. Jadi harus tiap hari kesana kalau mau baca bukunya sampe abis.  Rate 4/5 Hal yang perlu diketahui saat berkunjung ke Kineruku:  • Titipkan tas (semua tas, tas kecil, tas laptop) di loker, kunci loker dibawa saja, jangan lupa disimpan kembali kuncinya di loker jika hendak pulang  • Jika loker penuh, titipkan tas di Kasir  • Pastikan menggunakan masker, mengecek suhu tubuh dan menggunakan hand sanitizer  • Sebelum memesan makanan dan minuman, pastikan sudah mendapatkan meja dan kursi. Jika penuh biasanya akan diarahkan untuk menunggu di tangga kayu depan ruangan yang ada di Taman  • Pembayaran makanan/minuman/merchandise bisa menggunakan Debit/credit card, Ovo, Gopay, dan QRIS  • Jika memesan makanan/minuman, pengunjung akan diberikan Pager, Pager akan berbunyi jika makanan/minuman telah siap. Jika ada pesanan yang belum selesai, silahkan Pagernya dibawa kembali  • Last Order untuk makanan pukul 16:45 dan untuk minuman pukul 17:00  • Buku-buku disana tidak dapat dipinjam  • Mushola tersedia, namun tidak menyediakan mukena  • Tidak tersedia colokan listrik dan Wifi Akhirnya kineruku sudah buka kembali,tetap suka ama tempat ini,unik,koleksi buku nya dengan judul cukup lengkap,bs sewa dan beli buku walau terpisah ruangannya, untuk pengemar buku dan org penyuka tempat jauh dari keramaian,tempat ini amat cocok buat bersantai. Sejak covid merebak,ada bbrp peraturan,dimana pengunjung diharuskan memakai masker, dan dicek suhu tubuh dengan alat dan ada hand sanitizernya, tas harus disimpan diloker yang disediain, staf cukup ramah dan ok, duduk berlama2 atau sembari membca ditempat tanpa membeli juga ok, disini juga menjual bbrp makanan ringan dan sarapan maupun makanan berat. Banyak koleksi benda unik . Tempat berasa sangat homy bngt,rumah jadul era 70-80an. Susasana adem dan cuacanya cukup pas, apalagi letaknya di dalam hegarmanah yang banyak ditumbuhi pohon besar. 📍 Lokasinya sesuai dengan google maps, atau cari saja bangunan blok 52 yang letaknya dari jalan Hergamanah. Tokonya ada di sebelah kanan jika kalian dari arah Setiabudi  • Tempat parkirnya disediakan untuk motor namun sangat terbatas, sedangkan untuk parkir mobil sepertinya hanya bisa di pinggir jalan • Untuk masuk, terdapat beberapa loker untuk menyimpan tas kita. Kebetulan saat saya berkunjung, kondisi lokernya penuh, sehingga harus menunggu loker hingga ada yang kosong, karena jumlah lokernya cukup terbatas dan tidak boleh membawa tas ke dalam. • Saat masuk, kita akan disambut dengan rak-rak buku dan juga kaset-kaset/radio tape. Selain itu, ada juga totebag lucu, topi, stiker, dll. Untuk daerah tengah, terdapat koleksi benda-beda yang unik jugaa. Oh iyaa, buku-bukunya bisa kalian beli loh. Kebetulan saya beli buku juga di sini, judulnya Animal Farm karya George Orwell. • Di sebelah kiri, terdapat ruangan khusus tempat menyimpan buku-buku yang bisa dipinjem/dibaca selama di toko. Koleksi buku di sini juga beragam loh, mulai dari yang fiksi, ekonomi, arsitektir, dll. Juga ada yang berbahasa inggris loh. Di sebelah kiri terdapat toilet dan musola yang cukup bersih. • Untuk area makannya ada yang outdoor dan indoor. Selama makan, kita akan diiringi oleh musik-musik yang calmly buat didengar sambil baca • Oh iyaa di sini gaada colokan, jadi kalau mau laptop-an harus siapin baterai penuh • Suasana di sana tidak terlalu berisik dan sangat nyaman buat nugas, baca buku, dll. Cocok juga buat yang pengen me time ke sini • Untuk harga standart, kebetulan saya membeli es timun. Rasanya cukup unik perpaduan timus dengan jeruk nipis/lemon yang ditambah serutan timun, cukup unik. Harganya sekitar 20 ribuan  Sekian~"
ChIJKVo2F5jmaC4RmUXnQSPD55c,Waddaddah,-6.8682669,107.5851242,"Salah satu tempat favorit untuk ngopi dan ngobrol bareng temen temen, dari jaman kuliah sampe sekarang. Banyak perubahan tempatnya dari jaman dulu, seperti tambahan kursi dan meja. Untuk menu minuman ada tambahan Espresso Base, sedangkan yang menjadi favorit dan ciri khas dari Waddaddah ialah Kopi Susu Bulukumba 23e (duatellue) yang penyajiannya ditambah 1 cookies. Untuk harga cukup terjangkau, baik itu minuman ataupun makanan. Tempatnya bebas merokok walaupun kebanyakan yang merokok memilih duduk di depan atau tempatnya yang terbuka, tapi tidak sedikit pelanggan yang merokok di dalam juga. Tempatnya nyaman, nah buat yang pengen nyoba kopi asal bulukumba bisa nyoba di mari nih. Sambil ditemenin ama roti bakar, menunya standar lah buat ngemal ngemil ganjel perut. Eh menu mie juga ada juga. Wifinya kenceng banget. Buka ampe jam 11 malem, last order jam 10 malem. Parkirnya cukup lah, kalo kurang bisa ikut ke sebelanya yang punya halaman luas. Kopi susu duatellu nya mantaap, cemilan teman ngopinya enak juga harga bersahabat 👌👍 Tempat favorit saat masih berjuang lulus dari maranatha. Tempatnya sederhana dari yg tadinya kantor sedikit diubah menjadi coffee shop. Enak buat ngopi2 dan nongkrong. Kopi yg jd langganan disini itu pilihan kopi yg ada takaran manisnya, jd tiap tingkat kemanisannya itu ada sebutannya tapi saya lupa. Untuk makanannya gak banyak variasi, lebih banyak cemilannya. Untuk makanan beratnya nasi gorengnya cukup enak. Tapi yg sering saya pesan itu cemilan tahu goreng crispynya yg enak dibentuk bulat kayak tahu bulat tapi lebih enak dari tahu bulat hahaha. Selama bbrp tahun saya melihat perubahan positif dari coffee shop ini. Disamping itu kalo menikmati makanan berat lain tepat disebelah wadadah ini ada mini cafe namanya apa yaa ko saya jd lupa 😅(kayaknya masih satu manajemen). Tapi cafe di sebelahnya coffee shop ini enak jg, banyak pilihan makanan beratnya. Tempat yang sangat sangat cocok untuk kamu yang fakir wifi, disini kecepatan wifi diklaimnya 100 mbps bro! Bisa kamu pakai buat kerjain pr, bikin paper, research, nonton youtube lancar, nonton film series tokcer (asal jangan yg bajakan), dan yang paling banyak terlihat populasi yg nongkrong disini adalah pars pemain game online.  Karena ini konsepnya warkop jadi menu utama disini adalah kopi. Terakhir saya ke sini varian minuman seperti kopi, milkshake dll jadi makin beragam. Namun kalau untuk dijadikan tempat makan berat kurang cocok sepertinya Harga yg mungkin kamu rogoh adalah di kisaran 10k - 50k rupiah"
ChIJN6GMgb7maC4R8fLdng5Gb8M,Mie Aquarius group,-6.864249200000001,107.5920364,"Rasa yamin enak. Ada pilihan lomie nya. Tempat makan nyaman, hanya kalau sudah waktu jam makan maka tempat dipenuhi mahasiswa UPi. Jadi tempat aga sedikit crowded. enak "
ChIJhYFSIb7maC4RqWJlbxcXrno,Angkringan Imeh - Durian Batox (D'tox),-6.8668654,107.5936838,"Enak dan harganya murah sangat..unik enak   "
ChIJh8hx3r3maC4RGGk9VNKlgmg,Waroenk Sir Bapper,-6.865669899999999,107.5916482,"Ayam bakarnya enak,murah "
ChIJPy7JZLnmaC4RbU9Q_ZoDN8k,Masterfood,-6.859643999999999,107.5920478,"Penginapan yang cukup murah di Bandung, lokasinya didalam kampus UPI, tempatnya bersih, fasiitas cukup lengkap dan yang paling penting suasananya yang tenang untuk belajar jika anda ada pelatihan disini... Recomended Place for traininig in Bandung Nyaman sekali menginap di Bumi Siliwangi Dormitory Universitas Pendidikan Indonesia Ayam goreng kremes di Masterfood,,,, mantap... terutama sambal nya dan kremesnya gurih...  i like it Tempat menginap terjangkau dan tempat makan di UPI Tempat penginapan yg nyaman di upi Bandung"
ChIJcaP6tZXmaC4RKKUox3kxt38,BROSIS Coffee & Kitchen,-6.8693811,107.5933583,"keren    "
ChIJXTvvZ7vmaC4RFdpIo_GuFUQ,Warung Abah,-6.861362,107.5875855,Tempat rekomendasi makanan yang mantap. rada tersembunyi sih emang Kurang mantap Lumayan Saya dapat menemukan beberapa makanan ringan di sini.
ChIJ____v-zmaC4RJkfDOzlepL8,Cafe Halaman,-6.873278399999999,107.5993373,"Sekarang jadi kurang bagus, makanan juga kurang didukung karena menu yg banyak selalu bilang lagi sold out Jelek amat sih cafe nya   "
ChIJdcGRZqTmaC4RnmOljBWie_M,5758 Coffee Lab,-6.861326299999999,107.5825864,"20-24 Juli 2022. Lima hari workshop ngambil kelas basic luar biasa. Dari noool banget, gatau apa2. Pengetahuan dasar dunia kopi dapet banget disini, pulang-pulang jadi bisa nyeduh manual dan ngerti tipis-tipis ngoperasiin mesin espresso. Bisa dikit2 ngubah rasa kopi yang asam/pahit menjadi sopan dilidah untuk dinikmati. Materinya daging, pengajarnya asik, tempatnya nyaman, semuanya okeee!  Worth banget! Rekomen nih coffeeshopnya. Kopi enak dengan harga terjangkau. Espresso based ataupun manual brewnya enak. Coffee academynya juga ok banget. Ikut kelas manual brew,darinpagi sampai sore. Penjelasan bagus dan juga banyak praktek. Rekomen buat yang mau belajar kopi ataupun pecinta kopi. Saya mengambil kelas basic barista selama 5 hari dan sebagai pemula banget program yang dilakukan sangat relevan. Sangat value for money dan program yang dijalankan seimbang antara teori dan praktek...paling asyik lagi kita bebas menikmati minuman selama training. Lunch is provided...trainernya asyik dan berpengalaman. Sudah lama ada di wishlist akhirnya kemarin baru bisa mampir ke @5758coffeelab. Selain coffee school dan roastery, disini juga ada café yang bisa kalian datangi kalau mau cobain kopi mereka yang tentunya enak-enak. Terima-kasih untuk seluruh instruktur basic barista course, materinya gokil. Bukan cuma belajar soal bagaimana bikin kopi yang bener, tapi juga logika ilmu secara fisika dan kimia.  Lulus ujian praktek dan teorinya susah bangettt. Tapi seru-seru..  Semoga setelah ini bisa ambil kelas lainnya."
ChIJz8otvu7maC4R6EAPHewmWeA,Starbucks Ciumbuleuit,-6.873328099999998,107.6050678,"Tempatnya enak, sayangnya kurang colokan. Kadang di dalam panas kl siang hari, lebih baik di belakang yg adem Tempatnya enak, adem, vibesnya bikin nyaman buat lama lama ngopi Gatau kenapa tp nyaman bgt suasana nya beda dr cabang lain, apalagi bisa ngopi didepan pohon kopi nya langsung Gerai Starbucks ciembeulit letaknya strategis dipinggir jalan arah ciembeulit. Udara sejuk sudah mulai terasa karena sudah mulai mengarah ke dataran yg lebih tinggi.  Tempat ngopi nyaman, outdoor juga terasa santai.  Menu pilihan kopi standard starbucks pada umumnya. Aneka tumbler, thermos juga tersedia disini serta beberapa aksesoris starbucks lainnya.  Toilet tersedia, parkir luas dan bersamaan dengan tempat lainnya.  Dari stasiun Bandung saya menelusuri jalan arah ciembeulit hanya 15 menit apabila tidak sedang macet. Lokasi strategis dekat dengan beberapa kampus besar di Bandung.  Prokes baik, hand sanitizer tersedia.  Pembayaran bisa dilakukan melalui debit, credit card, starbucks card arau cash secara rupiah.  Semakin sore semakin sejuk area disini..selamat mencoba traveler. Tempatnya cozy, terletak di dekat Univ Parahyangan, Ciumbuleuit. Jadi lokasi ini dikelilingi oleh komunitas mahasiswa. Ini salah satu Starbucks favorit saya."
ChIJEZu3fZrmaC4RXo41SpzSsak,Rumah Asri Bed & Breakfast,-6.874801499999999,107.5854719,"Rentang 2009-2010 selalu setiap weekend tinggal disini..sampai waktu nikah booking semua kamar 😊 Kebetulan ownernya almarhum Idot sahabat baik saya. Kamar selalu bersih,pegawai2 sangat ramah2. Al fatihah untuk almarhum Idot 🙏🙏 sukses selalu untuk rumah asri Rasa seperti rumah  +: -Harga sudah sesuai fasilitas, meski penginapan sebenarnya belum berbintang (apa bintang 1 x ya, saya kurang tau, liat harga sepertinya bintang 1) seperti bintang 2, kenyamanan seperti bintang 3, desain seperti homestay -ada perpustakaan kecil dilobby, banyak majalah² lama!! -pelayanan sangat ramah, bu manajer juga udah nganggap sodara -fasilitas cukup utk memenuhi kebutuhan liburan -suasana asri seperti namanya, banyak tanaman² disini -keseluruhan desain seperti rumah elit jadi berasa homestay, cocok karna didalam komplek perumahan elit -AC sangat dingin, yang lain sendiri cuma kamar no.7 yang saya tiduri. Yg lain (termasuk kamar sebelah) semuanya AC jadul, tapi suara outdoor sangat mulus dan masih nusuk dinginnya, dari tahun 2004 (pertama penginalan ini berdiri)!!! perawatan AC sangat bagus.. sangkin nusuknya ditambah udara Bandung utara malam sangat dingin dibawah 20 jd nya tengah malam AC nya dimatikan krn dingin menggigit.. -TV banyak mengandung channel international, penghuni kamar sebelah yg nonton, sedang saya tidak menyalakan TV samasekali -banyak area duduknya, jadi kalo makan tidak usah dibawa masuk kamar, kebiasaan dididik tidak boleh bawa makanan ke dlm kamar kecuali sakit -ada jajanan minuman -resepsionis sering memutarkan radio -wifi kencang meski saya tidak pake karena kuota hp saya mayan gede -tersedia meeting room dan ada tempat untuk ngadain acara -tesedia toko suvenir -sangat menyenangkan pokoknya  -: -Pengendalian hama perlu ditingkatkan, karna saya nemu kecoa dikamar mandi saat terbangun dinihari utk buang air kecil -air panas lama keluar, tapi tidak terlalu masalah -hexos fan mati dikamar no 7 -AC panasonic kamar no.7 swing hilang!! -menu makanan dikantin banyak yg kosong cum menu tertentu yg tersedia, apa beda menu sarapan ama makan siang-malam ya?? Saya kurang tau -amenitas sedikit terbatas -lokasi kurang strategis krn didalam komplek perumahan, tapi sangat dekat rumah saudara, tggl jalan kaki saja (dulu pertama x nginap sblm rumahnya dijual, th 2005an saat tu) Tempatnya nyaman, jauh dari keramaian, enak buat istirahat bareng keluarga. Kamarnya rapi tp sempet nemu kecoa dibalik lemari kecil deket kasur, ga masalah sih sebenernya karna tinggal diusir atau dibuang tp semoga kedepannya bisa di check lagi kebersihannya ya kak :D overall suka sama tempatnya, petugas nya juga ramah. Suasana rumah dan suasana hotel dapat dirasakan jadi satu di sini. Ditambah dengan keramah-tamahan pemilik yang sangat hangat buat saya dan keluarga....sukses selalu buat Rumah Asri... Semoga makin rame yg booking..rekomendasi buat kalian semua yang ingin menginap di bandung dgn tujuan apapun...ga usa ragu n banyak mikir... Langsung booking aja.. 👍👍 Tempatnya bersih dan pelayanan ramah meskipun lokasinya agak kedalam perumahan..."
ChIJ_2OTUd3maC4RFvAtf5jkcn4,Kalpa Tree Dine and Chill,-6.866147799999999,107.6099583,"Akhirnya bisa Xmas Eve Dinner di Kalpa Tree. Tempatnya enak banget, cozy dan makanannya juga enak banget. Tempatnya bagus karena ada pohon besar di tengah-tengah dan kita bisa naik di tangganya gitu. Ornamen Natal juga dipasang bagus, ada papa santa di tengah2.  Kami pesen Hainan Chicken rice (ini mindblowing banget, karena nasi hainamnya pake serundeng jadinya enak banget), ada kangkung crispy, kuah sawinya enak dan seger, ayamnya juga seger dan empuk, saos utk ayamnya juga enak. Saya pesen Chicken teriyaki, ayamnya enak dan empuk, saos teriyakinya juga seger dan enak, miso soup nya ok.  Kami pesen minuman Supreme MeLychee ini seger banget, sukak, dan Egypt Honeydew buat yang demen kurma ini enak sih. Lokasinya deket banget ma Padma Bandung, yg lg nginep boleh lah kesini. ^^  Will be back for sure. Jika ke Bandung, coba mampir diresto ini, letaknya di daerah Ciumbuleuit, yg letaknya diketinggian Bandung, tentu udaranya sejuk & view nya pasti bagus. Pelayanan cukup cepat & staf2nya ramah. Jenis makananya ada tradisioilnil Indonesia, western & jepang. Kualitas makanan juga enak & makyuuus, tp rata2 porsinya besar, jd bisa buat 2 orang. Harga tdk terlalu menguras kantong. Venue cantik & eksotik, di halaman dalam ada kolam renang, jd cocok kalau kita mengajak keluarga. Tp sayang, tempat parkir terbatas jd agak sulit. Salah satu tempat yang oke banget untuk dikunjungi oleh keluarga, dan buat acara banyakan. Tempatnya di cimbuleuit, untuk udara pasti sejuk dan enak. Tempatnya aku suka banget karena cakep dan luas. Ada kolam renangnya, ada halamannya luas juga. Aku coba makanan edisi untuk ramadhan. Untuk makanan cukup oke, saya rekomen tongseng kambing dan minumnya kiputih serenade! Ini salah satu tempat yang wajib dikunjungi ketika ke Bandung. Lokasi berada di daerah yang sejuk dengan view bagus. Menunya cukup banyak dan variatif. Harganya masih masuk akal dengan range 30-100rban. Porsinya pas, rasanya enak, dan pelayanan juga bagus. Kemarin coba pizza cheese steak, ramen dan nasi ayam geprek dengan minuman ice chocolate. Banyak spot foto yang menarik. Pasti akan kembali lagi.. Tempatnya enak banget buat ngechill out bareng family.. karena lokasinya yg agak ngumpet dari keramaian dan porsi makanannya yg super besar.  Rata"" menu bisa untuk 2 orang dewasa loh. Harganya kisaran 35K-100K per portion. Sedikit fancy tapi porsinya cukup besar bisa buat ramean. Cocok untuk bawa keluarga dan sahabat ada spot foto jg dipinggir kolam renangnya."
ChIJnXQyBe3maC4RZTsJHuJEJf0,Bisou Patisserie,-6.879999999999999,107.6008333,"Bela2in jastip dari Bandung ke Jakarta demi premium cookies ini! Bertahun2 selalu pesen disini buat lebaran karna typical kue yg sekeluarga pasti suka. Luarnya crunch (agak rapuh), tp dalemnya lembut. Untuk yg kastengels ada crunchy cheese nya jd di dlm nya. Aku recommend ini buat kalian pecinta cookies!  IG: @mouthofindonesia Sebenarnya saya belum pernah membeli atau datang langsung ke store bisou, karena saya bukan warga Bandung dan baru tau Bisou dari penulusuran google. Tetapi hari ini saya menghubungi Bisou via chat WA untuk memesan cookies. Meski stock sedang kosong, tetapi mereka memberi pelayanan sangat baik, dengan menjelaskan dan memberi alternatif. Bahkan diakhir chat, mereka masih menanyakan apa ada hal lain yang bisa mereka bantu. Menyenangkan sekali dilayani dengan sangat baik, bahkan sebelum menjadi pelanggan. Nice to meet you BISOU Klo ke Bdg selalu kesini... Makanannya enak2... Apalagi kue2 keringnya...uenak banget.... Top markotop deh...apalagi nastarnya... Tempatnya sangat nyaman.. Makanannya enak sekali.. Good food, good vibe, and good price Salah satu tempat jual kue favorit di Bandung, kalau ke Bandung pasti sempatin singgah kemari, kastangel nya paling enak, harga bersaing tidak murah juga dan tidak mahal juga, lokasi gampang di cari pake gmaps dan tempat parkir mobil lega."
